,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Unnamed: 0,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Cabin
994,False,False,True,True,False,False,994,30.0,False,0.0,0.0,0.0,0.0,0.0,True,5
995,False,True,False,True,False,False,995,20.0,False,0.0,0.0,0.0,0.0,0.0,True,5
996,True,False,False,False,False,True,996,19.0,False,0.0,0.0,27.0,53.0,677.0,False,2
998,True,False,False,False,False,True,998,26.0,False,0.0,773.0,48.0,0.0,149.0,False,4
999,True,False,False,False,False,True,999,38.0,False,0.0,3262.0,0.0,295.0,1374.0,True,5
1001,False,False,True,False,False,True,1001,28.82793046746535,True,0.0,0.0,0.0,0.0,0.0,True,0
1002,False,False,True,False,False,True,1002,35.0,False,0.0,0.0,0.0,0.0,0.0,True,6
1003,True,False,False,False,True,False,1003,38.0,False,0.0,0.0,0.0,0.0,0.0,False,5
1004,True,False,False,False,False,True,1004,35.0,False,415.0,1328.0,0.0,14.0,60.0,False,3
1005,False,True,False,False,False,True,1005,14.0,False,0.0,0.0,0.0,0.0,0.0,True,5
1006,False,True,False,False,False,True,1006,27.0,False,0.0,0.0,0.0,0.0,0.0,True,5
1007,True,False,False,False,False,True,1007,25.0,False,0.0,0.0,0.0,0.0,0.0,False,4
1008,True,False,False,False,False,True,1008,37.0,False,0.0,113.0,0.0,283.0,455.0,False,0
1009,True,False,False,True,False,False,1009,25.0,False,79.0,709.0,0.0,0.0,0.0,False,5
1012,False,False,True,False,False,True,1012,33.0,False,694.0,0.0,60.0,564.0,0.0,False,5
1013,False,False,True,False,False,True,1013,27.0,False,0.0,0.0,0.0,0.0,0.0,True,4
1014,False,False,True,False,False,True,1014,23.0,False,0.0,0.0,0.0,0.0,0.0,True,6
1015,False,False,True,False,False,True,1015,18.0,False,556.0,0.0,0.0,852.0,6.0,True,4
1016,True,False,False,False,False,True,1016,31.0,False,0.0,1.0,0.0,16.0,843.0,False,6
1017,True,False,False,False,False,True,1017,54.0,True,0.0,0.0,0.0,0.0,0.0,False,5
1018,True,False,False,False,False,True,1018,0.0,False,0.0,0.0,0.0,0.0,0.0,True,5
1020,True,False,False,False,False,True,1020,4.0,False,0.0,0.0,0.0,0.0,0.0,False,2
1021,True,False,False,False,False,True,1021,19.0,False,0.0,0.0,0.0,641.0,0.0,True,5
1022,True,False,False,False,False,True,1022,7.0,False,0.0,0.0,0.0,0.0,0.0,True,6
1023,True,False,False,False,True,False,1023,20.0,False,0.0,0.0,0.0,0.0,0.0,False,6
1024,True,False,False,True,False,False,1024,33.0,False,0.0,0.0,0.0,0.0,0.0,True,5
1025,False,True,False,False,False,True,1025,26.0,False,0.0,565.0,1.0,677.0,794.0,False,5
1026,False,False,True,False,False,True,1026,35.0,False,0.0,0.0,0.0,0.0,0.0,True,5
1027,False,False,True,False,False,True,1027,23.0,False,1862.0,59.0,18.0,192.0,0.0,True,5
1028,True,False,False,False,False,True,1028,60.0,True,437.0,2.0,0.0,0.0,365.0,False,6
1030,True,False,False,False,False,True,1030,28.82793046746535,False,233.0,0.0,0.0,0.0,488.0,False,5
1031,False,False,True,False,False,True,1031,42.0,False,0.0,0.0,0.0,0.0,0.0,True,1
1032,True,False,False,False,True,False,1032,22.0,False,0.0,78.0,642.0,0.0,0.0,False,0
1033,False,False,True,False,False,True,1033,18.0,False,490.0,355.0,298.0,245.0,0.0,False,0
1035,False,False,True,False,False,True,1035,18.0,False,787.0,0.0,106.0,1710.0,0.0,False,5
1036,False,False,True,False,False,True,1036,29.0,False,528.0,271.0,99.0,0.0,130.0,False,3
1037,False,False,True,False,True,False,1037,39.0,False,173.0,0.0,660.0,1.0,781.0,False,4
1038,True,False,False,False,False,True,1038,17.0,False,82.0,0.0,263.0,16.0,515.0,False,4
1039,False,False,True,False,False,True,1039,58.0,False,55.0,0.0,756.0,246.0,100.0,False,4
1040,False,False,True,False,False,True,1040,5.0,False,0.0,0.0,0.0,0.0,0.0,True,4
1041,False,True,False,False,False,True,1041,23.0,False,0.0,24.0,0.0,55.0,7516.0,False,4
1042,False,True,False,True,False,False,1042,26.0,False,8.0,6138.0,0.0,3.0,754.0,True,1
1044,True,False,False,False,False,True,1044,20.0,False,0.0,0.0,0.0,0.0,719.0,True,6
1045,False,False,True,False,False,True,1045,38.0,True,936.0,0.0,363.0,0.0,0.0,False,4
1046,False,False,True,False,False,True,1046,31.0,False,0.0,0.0,0.0,0.0,0.0,False,4
1047,True,False,False,False,False,True,1047,34.0,False,0.0,0.0,0.0,0.0,0.0,True,4
1048,True,False,False,False,False,True,1048,9.0,False,0.0,0.0,0.0,0.0,0.0,True,5
1050,True,False,False,False,False,True,1050,26.0,False,0.0,0.0,0.0,0.0,0.0,True,5
1051,True,False,False,False,False,True,1051,18.0,False,855.0,0.0,51.0,0.0,0.0,False,5
1052,True,False,False,False,True,False,1052,55.0,True,98.0,46.0,0.0,743.0,0.0,True,3
1053,False,True,False,False,False,True,1053,28.0,False,0.0,402.0,0.0,135.0,9010.0,False,6
1054,False,True,False,True,False,False,1054,18.0,False,0.0,0.0,0.0,0.0,0.0,True,4
1055,True,False,False,False,False,True,1055,28.0,False,2.0,0.0,0.0,787.0,3.0,False,5
1059,False,False,True,False,False,True,1059,27.0,False,0.0,0.0,0.0,0.0,0.0,True,6
1061,True,False,False,False,False,True,1061,32.0,False,0.0,1755.0,0.0,0.0,67.0,True,4
1062,False,True,False,False,False,True,1062,53.0,False,0.0,143.0,1632.0,3.0,756.0,True,4
1063,False,True,False,False,False,True,1063,34.0,False,0.0,0.0,0.0,0.0,0.0,True,4
1064,False,True,False,True,False,False,1064,42.0,False,0.0,0.0,0.0,0.0,0.0,True,5
1065,True,False,False,False,False,True,1065,19.0,False,0.0,0.0,0.0,0.0,0.0,True,6
1066,True,False,False,False,False,True,1066,54.0,False,0.0,0.0,0.0,0.0,908.0,True,3
1067,True,False,False,False,False,True,1067,12.0,False,0.0,0.0,0.0,0.0,0.0,True,3
1068,True,False,False,False,False,True,1068,35.0,False,482.0,0.0,884.0,0.0,30.0,False,6
1070,True,False,False,True,False,False,1070,26.0,True,620.0,0.0,187.0,0.0,1304.0,False,5
1071,False,True,False,False,False,True,1071,49.0,False,0.0,0.0,0.0,0.0,0.0,True,6
1073,False,True,False,True,False,False,1073,28.82793046746535,False,0.0,122.0,2138.0,7368.0,1213.0,False,5
1074,False,True,False,False,False,True,1074,30.0,False,0.0,5225.0,0.0,8.0,1933.0,False,6
1076,False,True,False,False,False,True,1076,14.0,False,0.0,0.0,0.0,0.0,0.0,True,5
1078,False,True,False,True,False,False,1078,34.0,False,2386.0,841.0,76.0,26.0,1693.0,False,1
1079,True,False,False,True,False,False,1079,8.0,False,0.0,0.0,0.0,0.0,0.0,True,1
1080,True,False,False,False,False,True,1080,7.0,False,0.0,0.0,0.0,0.0,0.0,False,6
1081,True,False,False,False,False,True,1081,3.0,False,0.0,0.0,0.0,0.0,0.0,False,5
1082,True,False,False,False,False,True,1082,0.0,False,0.0,0.0,0.0,0.0,0.0,False,6
1083,True,False,False,True,False,False,1083,10.0,False,0.0,0.0,0.0,0.0,0.0,False,6
1085,False,False,True,False,False,True,1085,41.0,False,29.0,0.0,1095.0,0.0,4.0,False,5
1086,True,False,False,False,False,True,1086,18.0,False,0.0,0.0,0.0,0.0,0.0,True,5
1088,False,True,False,False,False,True,1088,32.0,False,0.0,0.0,0.0,0.0,0.0,True,5
1089,False,True,False,True,False,False,1089,26.0,False,0.0,0.0,0.0,0.0,0.0,True,6
1090,True,False,False,False,False,True,1090,26.0,False,131.0,799.0,0.0,0.0,16.0,False,6
1091,True,False,False,False,False,True,1091,18.0,False,0.0,0.0,0.0,0.0,0.0,True,3
1092,False,True,False,False,False,True,1092,27.0,False,0.0,2987.0,2.0,3072.0,67.0,False,4
1093,False,True,False,False,False,True,1093,26.0,False,0.0,0.0,0.0,0.0,0.0,True,5
1094,False,True,False,True,False,False,1094,28.0,False,0.0,11330.0,72.0,43.0,461.0,True,1
1096,False,True,False,False,False,True,1096,31.0,False,0.0,1847.0,0.0,103.0,694.0,True,6
1097,True,False,False,True,False,False,1097,35.0,False,0.0,1328.0,5.0,0.0,7.0,True,4
1098,False,True,False,True,False,False,1098,46.0,False,0.0,7201.0,0.0,32.0,2587.0,False,3
1099,False,True,False,False,False,True,1099,37.0,False,636.0,333.0,0.0,205.0,67.0,False,6
1100,False,True,False,False,False,True,1100,29.0,False,0.0,0.0,0.0,0.0,0.0,True,5
1101,False,True,False,False,False,True,1101,17.0,False,0.0,0.0,0.0,0.0,0.0,True,6
1102,False,True,False,True,False,False,1102,30.0,False,0.0,3564.0,926.0,1.0,1920.0,False,2
1104,True,False,False,False,False,True,1104,16.0,False,0.0,58.0,12.0,68.0,653.0,False,5
1105,False,False,True,False,False,True,1105,40.0,False,2357.0,0.0,9.0,0.0,0.0,False,2
1106,True,False,False,False,False,True,1106,23.0,False,0.0,0.0,279.0,0.0,512.0,False,6
1107,True,False,False,False,True,False,1107,24.0,True,96.0,592.0,12.0,0.0,0.0,True,4
1109,False,False,True,False,False,True,1109,34.0,False,0.0,0.0,0.0,0.0,0.0,True,4
1110,False,True,False,False,False,True,1110,59.0,False,0.0,0.0,0.0,0.0,0.0,True,6
1111,True,False,False,False,False,True,1111,20.0,False,0.0,0.0,600.0,0.0,0.0,False,5
1112,False,True,False,False,False,True,1112,15.0,False,0.0,0.0,0.0,0.0,0.0,True,5
1114,False,False,True,True,False,False,1114,64.0,False,0.0,0.0,0.0,0.0,0.0,True,6
1115,False,False,True,False,False,True,1115,24.0,False,2997.0,0.0,3.0,0.0,7.0,True,6
1116,False,False,True,False,False,True,1116,23.0,True,60.0,1356.0,0.0,0.0,0.0,True,4
1118,True,False,False,False,False,True,1118,0.0,False,0.0,0.0,0.0,0.0,0.0,True,5
1119,True,False,False,False,False,True,1119,8.0,True,0.0,0.0,0.0,0.0,0.0,False,5
1120,True,False,False,False,False,True,1120,1.0,False,0.0,0.0,0.0,0.0,0.0,False,5
1121,True,False,False,False,False,True,1121,48.0,False,0.0,33.0,654.0,0.0,113.0,True,5
1122,True,False,False,False,False,True,1122,12.0,False,0.0,0.0,0.0,0.0,0.0,False,5
1123,True,False,False,False,False,True,1123,30.0,False,0.0,575.0,180.0,4.0,44.0,False,6
1124,True,False,False,False,False,True,1124,10.0,False,0.0,0.0,0.0,0.0,0.0,False,5
1125,True,False,False,False,False,True,1125,11.0,False,0.0,0.0,0.0,0.0,0.0,False,6
1126,False,True,False,False,False,True,1126,58.0,False,204.0,4227.0,0.0,3026.0,61.0,False,5
1127,True,False,False,False,False,True,1127,52.0,False,0.0,243.0,464.0,71.0,8.0,True,6
1128,True,False,False,False,False,True,1128,36.0,False,0.0,0.0,0.0,0.0,1583.0,False,6
1129,True,False,False,False,False,True,1129,32.0,False,600.0,670.0,0.0,187.0,0.0,False,6
1130,False,True,False,False,False,True,1130,16.0,False,0.0,0.0,0.0,0.0,0.0,True,1
1131,False,True,False,True,False,False,1131,25.0,False,0.0,0.0,0.0,0.0,0.0,True,4
1132,True,False,False,True,False,False,1132,28.0,False,2.0,558.0,0.0,0.0,0.0,True,5
1133,False,True,False,True,False,False,1133,32.0,True,0.0,122.0,3700.0,337.0,1388.0,False,5
1135,True,False,False,False,False,True,1135,16.0,False,0.0,0.0,752.0,0.0,235.0,False,5
1136,False,True,False,True,False,False,1136,50.0,True,0.0,5473.0,0.0,703.0,6381.0,False,6
1137,True,False,False,False,False,True,1137,20.0,False,71.0,8.0,513.0,354.0,0.0,False,5
1139,True,False,False,False,False,True,1139,45.0,True,0.0,0.0,0.0,0.0,0.0,True,2
1140,True,False,False,False,False,True,1140,23.0,False,393.0,510.0,0.0,0.0,5.0,False,5
1141,True,False,False,False,True,False,1141,53.0,False,0.0,0.0,0.0,0.0,0.0,False,4
1142,True,False,False,False,False,True,1142,8.0,False,0.0,0.0,0.0,0.0,0.0,False,5
1143,True,False,False,False,False,True,1143,6.0,False,0.0,0.0,0.0,0.0,0.0,True,1
1144,True,False,False,False,False,True,1144,3.0,False,0.0,0.0,0.0,0.0,0.0,False,1
1145,True,False,False,True,False,False,1145,13.0,False,1.0,212.0,843.0,78.0,10.0,True,1
1146,True,False,False,False,False,True,1146,60.0,False,0.0,0.0,0.0,0.0,0.0,False,1
1148,True,False,False,False,False,True,1148,40.0,False,0.0,1.0,195.0,560.0,0.0,False,1
1150,True,False,False,True,False,False,1150,31.0,False,0.0,0.0,0.0,0.0,0.0,True,1
1151,True,False,False,False,False,True,1151,28.0,False,0.0,0.0,0.0,0.0,0.0,True,5
1152,True,False,False,False,False,True,1152,20.0,False,65.0,905.0,0.0,0.0,0.0,True,6
1153,True,False,False,False,False,True,1153,14.0,False,0.0,0.0,0.0,2143.0,7.0,False,6
1154,False,True,False,False,False,True,1154,23.0,False,0.0,592.0,0.0,345.0,810.0,False,3
1155,True,False,False,False,False,True,1155,4.0,False,0.0,0.0,0.0,0.0,0.0,False,5
1156,True,False,False,False,False,True,1156,20.0,False,0.0,0.0,0.0,1608.0,1.0,False,4
1157,True,False,False,False,False,True,1157,75.0,False,0.0,493.0,0.0,131.0,132.0,False,5
1158,False,True,False,True,False,False,1158,24.0,False,0.0,0.0,0.0,0.0,0.0,True,6
1159,True,False,False,False,False,True,1159,18.0,False,2.0,1311.0,60.0,28.0,1.0,True,6
1161,False,False,True,False,False,True,1161,59.0,False,142.0,0.0,907.0,0.0,0.0,True,6
1162,True,False,False,False,False,True,1162,27.0,False,0.0,0.0,863.0,33.0,2.0,True,4
1163,True,False,False,False,False,True,1163,38.0,False,354.0,34.0,0.0,291.0,229.0,False,5
1164,False,False,True,False,False,True,1164,41.0,False,0.0,0.0,0.0,0.0,0.0,False,5
1165,False,True,False,False,False,True,1165,36.0,False,0.0,0.0,0.0,0.0,0.0,True,6
1166,False,True,False,True,False,False,1166,29.0,False,0.0,42.0,0.0,4651.0,661.0,False,6
1167,True,False,False,False,True,False,1167,22.0,False,0.0,0.0,0.0,0.0,0.0,True,2
1168,True,False,False,False,True,False,1168,23.0,False,0.0,0.0,1250.0,0.0,0.0,True,6
1169,True,False,False,False,False,True,1169,32.0,False,27.0,393.0,1061.0,27.0,0.0,True,6
1170,True,False,False,True,False,False,1170,21.0,False,614.0,43.0,0.0,1.0,0.0,False,3
1171,False,True,False,False,False,True,1171,26.0,False,0.0,1026.0,3301.0,831.0,356.0,True,3
1172,False,True,False,False,False,True,1172,61.0,False,0.0,0.0,0.0,0.0,0.0,True,2
1173,True,False,False,False,True,False,1173,30.0,False,585.0,13.0,122.0,40.0,105.0,True,2
1174,True,False,False,False,False,True,1174,40.0,False,889.0,185.0,0.0,0.0,28.0,True,2
1175,False,True,False,True,False,False,1175,37.0,False,0.0,4677.0,0.0,115.0,223.0,True,2
1176,False,True,False,False,False,True,1176,41.0,False,0.0,4224.0,0.0,1374.0,1281.0,False,2
1178,True,False,False,False,False,True,1178,30.0,False,0.0,192.0,0.0,565.0,0.0,False,6
1180,True,False,False,False,False,True,1180,22.0,False,0.0,17.0,0.0,61.0,567.0,False,3
1181,False,False,True,False,False,True,1181,54.0,False,704.0,0.0,431.0,0.0,47.0,False,1
1182,False,False,True,False,False,True,1182,27.0,False,4.0,0.0,896.0,229.0,0.0,False,1
1184,False,False,True,False,False,True,1184,15.0,False,0.0,0.0,0.0,0.0,0.0,True,1
1185,False,False,True,False,False,True,1185,27.0,False,1277.0,0.0,1.0,10.0,9.0,False,4
1186,False,True,False,True,False,False,1186,30.0,False,0.0,3628.0,289.0,1737.0,4987.0,False,6
1187,True,False,False,False,False,True,1187,19.0,False,0.0,0.0,619.0,0.0,142.0,False,6
1188,True,False,False,False,True,False,1188,22.0,False,0.0,0.0,0.0,0.0,0.0,True,6
1189,False,True,False,True,False,False,1189,43.0,False,1365.0,3106.0,0.0,50.0,2313.0,False,5
1190,False,False,True,False,False,True,1190,25.0,False,1084.0,1.0,66.0,0.0,5.0,False,6
1191,True,False,False,False,False,True,1191,51.0,False,0.0,1.0,0.0,51.0,945.0,False,4
1192,True,False,False,False,True,False,1192,34.0,True,0.0,0.0,0.0,0.0,0.0,True,5
1193,False,False,True,False,False,True,1193,21.0,False,2066.0,0.0,15.0,0.0,1.0,False,5
1194,True,False,False,False,True,False,1194,21.0,False,0.0,0.0,0.0,0.0,0.0,False,4
1195,True,False,False,False,False,True,1195,23.0,False,0.0,0.0,0.0,759.0,0.0,False,4
1196,True,False,False,True,False,False,1196,38.0,False,0.0,0.0,591.0,40.0,173.0,False,5
1197,True,False,False,False,False,True,1197,30.0,False,0.0,0.0,0.0,0.0,0.0,False,6
1198,False,True,False,True,False,False,1198,31.0,False,0.0,0.0,0.0,0.0,0.0,True,6
1199,True,False,False,False,True,False,1199,44.0,False,0.0,178.0,482.0,0.0,0.0,True,5
1200,True,False,False,False,False,True,1200,14.0,False,0.0,0.0,0.0,0.0,0.0,False,6
1201,True,False,False,False,True,False,1201,18.0,True,0.0,0.0,0.0,0.0,0.0,False,5
1204,True,False,False,True,False,False,1204,36.0,False,286.0,415.0,16.0,0.0,0.0,False,6
1205,False,False,True,False,False,True,1205,10.0,False,0.0,0.0,0.0,0.0,0.0,True,6
1206,False,False,True,False,False,True,1206,1.0,False,0.0,0.0,0.0,0.0,0.0,True,6
1208,False,False,True,False,False,True,1208,21.0,False,733.0,0.0,1084.0,1.0,43.0,False,6
1209,True,False,False,False,False,True,1209,24.0,False,621.0,0.0,0.0,0.0,0.0,False,6
1211,True,False,False,False,False,True,1211,18.0,False,789.0,0.0,2.0,0.0,19.0,False,3
1212,False,False,True,False,False,True,1212,33.0,False,1758.0,59.0,4.0,0.0,0.0,False,3
1214,False,True,False,False,False,True,1214,43.0,False,105.0,368.0,268.0,842.0,13.0,True,5
1216,False,True,False,False,False,True,1216,28.0,False,0.0,0.0,0.0,0.0,0.0,True,6
1217,False,True,False,False,True,False,1217,30.0,False,0.0,0.0,0.0,0.0,0.0,True,4
1220,True,False,False,False,False,True,1220,22.0,False,0.0,0.0,675.0,5.0,0.0,True,1
1221,True,False,False,True,False,False,1221,27.0,False,1.0,299.0,1.0,380.0,13.0,False,1
1222,False,False,True,True,False,False,1222,22.0,False,218.0,50.0,4817.0,146.0,256.0,True,5
1223,True,False,False,True,False,False,1223,2.0,False,0.0,0.0,0.0,0.0,0.0,True,6
1224,True,False,False,False,False,True,1224,4.0,False,0.0,0.0,0.0,0.0,0.0,False,5
1226,True,False,False,False,False,True,1226,9.0,False,0.0,0.0,0.0,0.0,0.0,True,6
1227,True,False,False,False,False,True,1227,37.0,False,0.0,0.0,0.0,0.0,0.0,False,5
1228,True,False,False,False,True,False,1228,2.0,False,0.0,0.0,0.0,0.0,0.0,True,3
1229,False,True,False,False,False,True,1229,44.0,False,0.0,3863.0,1.0,1010.0,514.0,True,3
1230,False,True,False,True,False,False,1230,11.0,False,0.0,0.0,0.0,0.0,0.0,True,3
1231,True,False,False,False,False,True,1231,22.0,False,0.0,0.0,0.0,0.0,0.0,False,0
1233,False,True,False,True,False,False,1233,30.0,False,278.0,3300.0,0.0,8145.0,2519.0,False,6
1234,False,True,False,True,False,False,1234,37.0,False,0.0,439.0,0.0,3198.0,6.0,False,1
1235,False,True,False,True,False,False,1235,26.0,False,0.0,0.0,0.0,0.0,0.0,True,6
1236,True,False,False,False,False,True,1236,19.0,False,0.0,4.0,109.0,0.0,671.0,True,5
1237,False,True,False,False,False,True,1237,57.0,False,0.0,987.0,1.0,4948.0,53.0,False,0
1238,False,False,True,False,False,True,1238,1.0,False,0.0,0.0,0.0,0.0,0.0,True,2
1239,False,False,True,False,False,True,1239,17.0,False,948.0,47.0,292.0,0.0,0.0,False,2
1240,False,False,True,False,False,True,1240,26.0,False,1946.0,4.0,4.0,0.0,623.0,False,2
1241,True,False,False,True,False,False,1241,21.0,False,0.0,0.0,0.0,0.0,0.0,True,5
1242,False,True,False,False,False,True,1242,28.0,False,0.0,0.0,0.0,0.0,0.0,True,2
1244,False,False,True,False,False,True,1244,25.0,False,2508.0,0.0,23.0,0.0,67.0,False,5
1245,True,False,False,False,False,True,1245,40.0,False,0.0,0.0,0.0,0.0,0.0,True,1
1246,True,False,False,True,False,False,1246,23.0,False,0.0,0.0,0.0,0.0,0.0,True,1
1247,True,False,False,True,False,False,1247,2.0,False,0.0,0.0,0.0,0.0,0.0,False,2
1248,True,False,False,True,False,False,1248,10.0,False,0.0,0.0,0.0,0.0,0.0,False,4
1249,True,False,False,False,False,True,1249,43.0,False,0.0,0.0,0.0,0.0,0.0,True,6
1250,True,False,False,False,False,True,1250,0.0,False,0.0,0.0,0.0,0.0,0.0,True,0
1251,True,False,False,False,False,True,1251,24.0,False,70.0,160.0,340.0,0.0,336.0,False,6
1252,True,False,False,False,False,True,1252,42.0,False,0.0,0.0,0.0,0.0,0.0,True,6
1254,False,False,True,False,False,True,1254,19.0,False,1507.0,0.0,260.0,0.0,0.0,False,5
1255,True,False,False,False,False,True,1255,26.0,False,0.0,0.0,0.0,0.0,0.0,False,5
1256,False,False,True,False,False,True,1256,47.0,False,405.0,0.0,193.0,458.0,0.0,False,5
1257,False,False,True,False,False,True,1257,28.0,False,120.0,8.0,1128.0,1.0,7.0,True,1
1258,True,False,False,False,True,False,1258,24.0,False,0.0,0.0,0.0,0.0,0.0,True,5
1259,True,False,False,False,False,True,1259,29.0,False,28.0,0.0,561.0,203.0,0.0,False,6
1260,True,False,False,False,True,False,1260,32.0,False,0.0,486.0,0.0,229.0,26.0,False,5
1261,True,False,False,False,False,True,1261,44.0,False,0.0,0.0,0.0,0.0,0.0,False,3
1262,True,False,False,False,False,True,1262,17.0,False,0.0,0.0,0.0,0.0,0.0,True,4
1263,True,False,False,True,False,False,1263,35.0,False,775.0,14.0,0.0,610.0,4.0,False,4
1264,True,False,False,False,False,True,1264,23.0,False,0.0,0.0,0.0,0.0,0.0,False,5
1265,True,False,False,False,False,True,1265,34.0,False,0.0,118.0,5.0,0.0,761.0,False,6
1266,True,False,False,False,False,True,1266,25.0,False,1174.0,0.0,18.0,721.0,0.0,False,6
1267,True,False,False,False,False,True,1267,67.0,False,0.0,761.0,0.0,1.0,0.0,True,5
1268,False,True,False,False,False,True,1268,22.0,False,0.0,1531.0,0.0,369.0,2969.0,False,5
1269,False,True,False,False,False,True,1269,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,True,6
1270,True,False,False,True,False,False,1270,27.0,False,0.0,0.0,0.0,0.0,0.0,True,4
1271,True,False,False,False,False,True,1271,14.0,False,1489.0,2.0,126.0,460.0,72.0,False,4
1272,True,False,False,False,True,False,1272,42.0,False,491.0,106.0,8.0,202.0,0.0,False,3
1273,True,False,False,False,True,False,1273,19.0,False,0.0,0.0,0.0,0.0,0.0,False,3
